id,title,Rating,maincateg,platform,price1,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1
13497,"Ruhi-04-BGreenGreen Running Shoes For Women  (Green, Blue)",4,Women,Flipkart,538,599,10.18%,,,,,589,190,341,1
15465,GRAND COURT Sneakers For Women  (Black),4.6,Women,Flipkart,2142,5299,59.58%,23,0,17,5,1,1,0,1
3052,Women Copper Heels Sandal,4.1,Women,Flipkart,599,999,40.04%,789,137,400,212,93,36,48,1
11921,Running Shoes For Men  (Yellow),3.8,Men,Flipkart,499,999,50.05%,27,4,12,5,5,3,2,0
8822,Women Gold Wedges Sandal,4,Women,Flipkart,995,1890,47.35%,30,1,17,8,3,1,3,0
12598,Flip Flops,3.4,Women,Flipkart,314,599,47.58%,43,5,19,5,5,3,11,0
3929,Women Black Wedges Sandal,3.8,Women,Flipkart,499,655,23.82%,8568,1334,3955,1905,1171,494,1043,0
16848,Slides,4,Women,Flipkart,284,499,43.09%,2166,284,1100,473,303,108,182,1
2162,Running Shoes For Men  (Black),4,Men,Flipkart,379,999,62.06%,2092,297,1148,349,258,107,230,1
5802,Sturdy IDP Running Shoes For Men  (Black),4.2,Men,Flipkart,2149,4299,50.01%,1022,155,588,247,85,40,62,1
3513,Bellies For Women  (Multicolor),4.2,Women,Flipkart,499,550,9.27%,297,40,161,73,30,20,13,1
15519,Women Off White Flats Sandal,4.2,Women,Flipkart,249,599,58.43%,991,168,558,245,104,41,43,0
4699,Women Casual Orthocure soft health comfortable indoor/outdoor flip flops & slippers (Blue) Slippers,3.9,Women,Flipkart,299,399,25.06%,1111,125,513,258,154,73,113,1
8419,Slippers,4,Men,Flipkart,479,649,26.19%,8671,1032,4665,1745,855,468,938,1
15801,Synthetic Leather Casual Partywear Boots Shoes For Men Outdoors For Men  (Tan),4,Men,Flipkart,498,999,50.15%,5441,677,3174,764,535,304,664,1
6899,Stylish Premium Slip On Sneakers For Women  (Black),4,Women,Flipkart,569,999,43.04%,532,89,262,119,70,29,52,1
10842,"Women Running, Walking, Sports Shoes For Girls Outdoors For Women  (Maroon)",4,Women,Flipkart,458,999,54.15%,44,5,21,13,6,4,3,1
8707,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.2,Women,Flipkart,2794,4299,35.01%,166,24,95,38,12,7,15,1
16127,Bellies For Women  (Grey),4.2,Women,Flipkart,1170,1299,9.93%,115,21,66,26,13,3,7,1
8932,NORTH Running Shoes For Men  (Black),4.2,Men,Flipkart,1449,1499,3.34%,29108,4317,17353,6364,2378,1014,1999,0
6558,Men Black Sandal,4.7,Men,Flipkart,683,899,24.03%,15,2,11,4,0,0,0,0
18202,Men Brown Sandal,3.5,Men,Flipkart,393,999,60.66%,592,77,255,84,81,51,121,1
3749,Women Black Wedges Sandal,3.9,Women,Flipkart,426,499,14.63%,341,44,175,62,36,31,37,0
8731,Boots For Women  (Black),4.2,Women,Flipkart,469,999,53.05%,111,14,65,24,9,3,10,0
13116,"Men Navy, Green Sandal",4,Men,Flipkart,764,899,15.02%,51406,8022,25514,13216,6042,2271,4363,1
1303,DECENT LOOK Boots For Women  (Black),3.9,Women,Flipkart,499,1199,58.38%,39,6,19,10,2,3,5,0
17633,Women Pink Heels Sandal,4.1,Women,Flipkart,499,799,37.55%,77,10,42,14,12,4,6,0
19625,"Zar Check Sneakers Casuals For Men  (Navy, White)",3.7,,Flipkart,529,999,47.05%,1674,,,219,223,140,293,0
3365,BANJOY STYLISH CASUAL SHOES FOR WOMEN Walking Shoes For Women  (Grey),4.1,Women,Flipkart,473,999,52.65%,86,9,42,24,8,3,8,1
4074,Mojaris For Men  (Black),3.6,Men,Flipkart,367,499,26.45%,119,19,53,20,15,8,23,0
3247,Men Orange Sandal,4.1,Men,Flipkart,299,999,70.07%,486,70,262,106,47,25,46,0
14035,Jutis For Women  (Black),4.3,Women,Flipkart,194,499,61.12%,105,21,67,16,11,4,7,0
8534,Slippers,3.8,Men,Flipkart,341,900,62.11%,206,17,104,32,24,16,30,1
19842,Climber Outdoors For Men  (Black),4.1,Men,Flipkart,539,999,46.05%,5667,694,3371,862,589,288,557,1
10352,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.1,Women,Flipkart,2794,4299,35.01%,167,24,94,39,12,6,15,1
18126,STRIDE RUNNER LP Running Shoes For Men  (Blue),4.2,,Flipkart,1047,2099,50.12%,,,,1267,501,166,251,1
11191,"Men Grey, Orange Sandal",4.2,Men,Flipkart,1049,1399,25.02%,336,50,190,81,22,17,26,1
17947,Women Gold Wedges Sandal,3.9,Women,Flipkart,426,999,57.36%,224,36,114,44,24,14,27,0
1419,GO FLEX MAX Walking Shoes For Men  (Black),4.3,Men,Flipkart,3574,6499,45.01%,204,18,135,38,13,2,16,1
3810,WIKA_R023 Sneakers For Women  (Pink),3.8,Women,Flipkart,397,799,50.31%,829,134,374,186,116,63,89,1
11422,"Men Black, Red Casual Sandal",3.9,Men,Flipkart,243,499,51.30%,2921,375,1463,517,400,174,367,1
327,Nike Revolution 5 FlyEaseMen's Running Shoe Running Shoes For Men  (Black),4.2,Men,Flipkart,2593,3803,29.99%,241,47,255,73,18,9,20,1
3899,Women Multicolor Wedges Sandal,3.2,Women,Flipkart,490,999,50.95%,23,1,9,3,2,2,7,0
7073,High Heel Canvas Sneakers Casuals For Women  (Grey),4.7,Women,Flipkart,599,999,40.04%,3,1,2,1,0,0,0,1
6769,Slip On For Women  (Black),4.1,Women,Flipkart,497,1799,72.37%,12,1,6,3,1,2,0,1
928,Sneakers For Women  (Black),4.1,Women,Flipkart,612,1121,32.43%,100,17,48,15,10,5,10,1
12664,Jutis For Women  (Red),4,Women,Flipkart,199,499,60.12%,1428,145,812,220,155,96,145,0
3698,Boots For Women  (Black),4.2,Women,Flipkart,699,1699,58.86%,,,,,,4,5,0
2691,Women Pink Flats Sandal,4,Women,Flipkart,338,999,66.17%,7139,859,3542,1587,937,439,633,1
12311,"Latest Stylish Design-Modern Look Casual Moccasins for Women's & Girl's Latest | Fashionable Slip on Loafer, Office-Home Comfort Wear & Lightweight Loafers For Women  (Off White)",4.2,Women,Flipkart,497,999,50.25%,1191,192,624,339,134,30,64,1
10914,Jutis For Women  (Pink),4.2,Women,Flipkart,170,599,71.62%,57,9,35,11,5,0,6,0
9197,Jutis For Women  (Brown),4.1,Women,Flipkart,249,499,50.10%,2880,439,1533,628,376,140,203,0
3242,Women Silver Wedges Sandal,3.9,Women,Flipkart,719,999,28.03%,925,167,455,185,127,54,104,0
4184,Casuals For Women  (Multicolor),4,Women,Flipkart,299,599,50.08%,34,2,13,10,3,1,1,1
9561,Girls Sneakers Women Casual Shoes Sports Printed footwear Sneakers For Women  (Pink),4.2,Women,Flipkart,389,999,61.06%,6275,944,3652,1220,645,276,482,1
15124,Fila Men's Bryant Sneakers,3.7,Men,Amazon,564,1597,64.68%,79,40,15,11,10,20,44,1
2617,Amazon Brand - Symbol Men's Canvas Sneakers,3.8,Men,Amazon,849,899,5.56%,121,68,15,5,12,20,49,1
16882,Run Swift Running Shoe Running Shoe For Men  (Black),4.2,,Flipkart,3897,6495,40.00%,,,,,23,15,29,1
7255,Combo pack of 2 Men Sports & Running Sports Shoes Walking Shoes For Men  (Multicolor),3.7,Men,Flipkart,498,998,50.10%,15108,1816,7163,2174,2143,1181,2447,1
9406,Slippers,3.6,Men,Flipkart,219,349,37.25%,16140,1926,6538,2868,2580,1442,2712,0
13087,Jutis For Women  (Yellow),4,Women,Flipkart,199,599,66.78%,22,1,12,4,3,1,2,0
13299,Women Red Flats Sandal,4.1,Women,Flipkart,349,999,65.07%,1590,221,932,256,167,79,156,1
16450,"Men Blue, Black Sandal",3.6,Men,Flipkart,197,699,71.82%,561,89,248,86,69,53,105,0
15579,FLEX ADVANTAGE 2.0- MISSING Running Shoes For Men  (Navy),4.5,Men,Flipkart,2399,5999,60.01%,168,23,116,33,11,3,5,1
4750,DYNAMIGHT 2.0 - QUICK TURN Walking Shoes For Women  (Navy),4.7,Women,Flipkart,2659,3799,30.01%,101,6,77,13,7,0,2,1
19267,"sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Yellow)",4.1,Men,Flipkart,778,1148,32.23%,608,96,324,139,80,25,40,1
6694,Women Blue Wedges Sandal,4.2,Women,Flipkart,399,1099,63.69%,428,73,250,86,49,15,28,1
4964,Men's Brown Leather Ethnic Heart Design M ojari Mojaris For Men  (Brown),3.8,Men,Flipkart,711,999,28.83%,108,7,55,19,10,6,18,1
8472,"Combo Pack of 2 Casual Shoes Sneakers For Women  (Pink, Grey)",4.1,Women,Flipkart,525,999,47.45%,14,3,5,3,4,0,0,1
12753,Flip Flops,4.1,Women,Flipkart,299,998,70.04%,1119,173,607,247,124,53,88,1
3708,Men Hawaii Flip Flops,3.7,Men,Flipkart,216,499,56.71%,13702,1813,6200,2605,1898,1075,1924,1
5457,Men's Synthetic Leather Formal Shoe For Men  (Black),4.3,Men,Flipkart,929,1999,53.53%,33,9,21,7,1,2,2,0
7879,Running Shoes For Men  (Yellow),4,Men,Flipkart,424,1299,67.36%,693,92,401,97,65,46,84,0
8594,Slippers,4.3,Men,Flipkart,1019,1699,40.02%,616,67,362,155,46,15,38,1
11424,"Pack of 2 Pairs Sneakers For Men  (Red, Grey)",3.7,Men,Flipkart,756,998,24.25%,968,113,504,118,109,71,166,1
16373,"sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men<U+FFFD> Sneakers For Men  (Black)",4.1,Men,Flipkart,379,999,62.06%,30678,3748,17609,5204,3257,1715,2893,1
7869,Running Shoes For Men  (Black),3.9,Men,Flipkart,349,999,65.07%,390,26,222,46,37,28,57,0
18541,Women Grey Flats Sandal,4,Women,Flipkart,244,499,51.10%,984,110,474,239,126,64,81,1
12482,Slippers,4.2,Men,Flipkart,312,319,2.19%,2983,450,1675,750,314,95,149,1
4575,Women Gold Heels Sandal,4,Women,Flipkart,482,999,51.75%,84,17,42,25,6,2,10,1
7106,TULIP Running Shoes For Women  (Blue),4,Women,Flipkart,849,899,5.56%,488,77,229,129,68,23,39,1
11250,Wmns Tanjun Running Shoes For Women  (Grey),4.3,Women,Flipkart,3132,4995,37.30%,275,29,163,65,23,8,16,1
18777,Women Pink Bellies Sandal,4.1,Women,Flipkart,399,899,55.62%,1410,256,741,320,155,70,123,0
20248,Men Brown Sandal,3.7,Men,Flipkart,499,1299,61.59%,443,65,189,93,73,33,55,0
9509,Women's Boots For Women  (Pink),4.1,Women,Flipkart,462,999,53.75%,365,50,210,63,43,25,24,1
18337,NEWBURY ST - EVERY ANGLE Walking Shoes For Women  (Grey),4.6,Women,Flipkart,3499,4999,30.01%,21,3,14,6,1,0,0,1
893,pink mule Casuals For Women  (Pink),4,Women,Flipkart,216,423,65.28%,106,17,53,19,24,8,5,0
20392,"Latest Stylish -Smile Design on Strap Lightweight-Silicon Rubber Flip Flop | Sweat Resistant , Non Slip and Water-Proof Slides - Indoor and Outdoor Casual wear Slippers Slippers",3.7,Men,Flipkart,355,499,28.86%,2564,315,1206,456,318,160,424,0
18466,Slides,4.2,Men,Flipkart,345,499,30.86%,374,59,226,64,45,10,29,1
14870,Bow Party Wear Bellies For Women  (Red),3.9,Women,Flipkart,399,899,55.62%,2185,256,1052,473,294,122,244,1
16070,Boots For Women  (Black),4.3,Women,Flipkart,599,999,40.04%,146,28,93,29,11,7,6,1
5195,Mojaris For Men  (Brown),3.9,Men,Flipkart,749,999,25.03%,36,9,18,6,5,3,4,0
14942,Slip On For Men  (Black),4,Men,Flipkart,949,999,5.01%,931,127,457,213,119,50,92,0
16559,"Women Blue, Multicolor Heels Sandal",4.1,Women,Flipkart,474,999,52.55%,3603,496,1976,702,421,221,283,1
8256,Hyperon M Running Shoes For Men  (White),4.2,Men,Flipkart,1439,2999,52.02%,12811,1597,7087,3278,1210,419,817,1
11396,Genuine Leather Ankle Boots For Women  (Tan),4.1,,Flipkart,2394,5299,54.82%,,,,6,,5,3,0
1040,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Black),4.2,Women,Flipkart,358,999,64.16%,923,164,539,195,106,39,44,0
12117,Sneakers For Women  (White),4.5,Women,Flipkart,1952,3499,44.21%,8,2,5,2,1,0,0,1
14235,WF_HF_06 Flip Flops,4.1,,Flipkart,305,399,23.56%,,138,,,,44,55,1
800,Perfect Stylish Casual Sneakers For Women & Girls Shoes Sneakers For Women  (White),4.1,Women,Flipkart,441,1038,55.16%,2545,384,1648,747,368,161,227,1
2958,Mojaris For Men  (Black),3.9,Men,Flipkart,398,999,60.16%,16,0,9,2,2,0,3,0
13562,Lace Up For Women  (Brown),3.2,Women,Flipkart,474,799,40.68%,11,1,3,2,2,2,2,0
18956,Jaunt IDP Running Shoes For Men  (Black),4.1,Men,Flipkart,1999,3999,50.01%,3221,423,1737,798,321,114,251,1
13550,WILLY-2 Bellies For Women  (Red),3.3,Women,Flipkart,449,499,10.02%,44,3,11,14,4,6,9,1
2759,Lace Up For Men  (Brown),4.1,Men,Flipkart,1759,2699,34.83%,3028,385,1538,786,308,127,269,1
12137,Women Pink Bellies Sandal,4.1,Women,Flipkart,299,699,57.22%,17,2,7,8,0,1,1,1
9648,Boots For Women  (Brown),4.3,,Flipkart,599,999,40.04%,2854,,,,240,99,165,1
11229,Men Blue Flats Sandal,3.8,Men,Flipkart,379,999,62.06%,780,95,367,156,106,58,93,0
2060,Women Green Heels Sandal,3.9,Women,Flipkart,399,599,33.39%,3051,441,1450,633,415,207,342,0
799,"88 Running Shoes For Women  (Purple, Pink)",4.3,Women,Flipkart,739,864,18.02%,5646,828,1307,1987,1015,111,470,1
18158,Pictor M Running Shoes For Men  (Grey),4.5,Men,Flipkart,2303,4799,52.01%,59,11,40,13,4,1,2,1
7964,Women Gold Heels Sandal,4,Women,Flipkart,599,999,40.04%,24,6,10,8,4,1,1,1
5703,Casuals For Men  (Black),3.8,Men,Flipkart,431,999,56.86%,27927,3543,14238,4295,3456,1962,3976,1
20049,"Men Black, Red Sports Sandal",4.1,Men,Flipkart,840,999,15.92%,26640,3667,14148,6445,2840,1113,2094,1
19468,Flip Flops,4,Women,Flipkart,299,999,70.07%,378,53,200,68,49,33,28,0
19131,Drogo W Running Shoes For Women  (Blue),4.3,Women,Flipkart,1619,2699,40.01%,14,2,9,3,0,1,1,1
6389,Women Black Flats Sandal,4.1,Women,Flipkart,372,999,62.76%,3025,385,1525,765,389,152,192,1
2753,"INDUS-251 Running Shoes For Men  (White, Black)",4,Men,Flipkart,599,799,25.03%,13399,2088,6679,3236,1735,692,1057,0
5046,Kolhapuri Juttis Mojaris For Men  (Brown),4.3,Men,Flipkart,999,1999,50.03%,236,22,144,51,25,4,12,1
14106,Ethnic Jute Jutis For Women  (Beige),3.6,Women,Flipkart,281,499,43.69%,206,32,86,38,32,14,36,0
5342,Appeal Badminton Shoes For Men  (Multicolor),4.1,Men,Flipkart,721,999,27.83%,8100,1118,3885,2610,930,252,423,0
19862,"Latest Collection, Comfortable & Fashionable Bellies for Women's and Girl's Pack of 2 Bellies For Women  (Multicolor)",3.7,Women,Flipkart,449,999,55.06%,31,1,13,5,5,3,4,0
6363,Men Green Sports Sandal,4.6,Men,Flipkart,1539,2799,45.02%,23,2,16,4,3,0,0,1
1343,Jutis For Women  (Black),4,Women,Flipkart,198,599,66.94%,249,22,146,27,26,19,31,0
17045,JALSA Jutis For Men  (Black),3.7,Men,Flipkart,399,999,60.06%,219,25,114,18,37,17,33,0
10364,Slides,2.9,Men,Flipkart,521,998,47.80%,7,1,3,0,0,1,3,0
1122,"Escaper Pro Core Running Shoes For Women  (Black, White)",4.4,Women,Flipkart,2199,3999,45.01%,1874,239,1155,463,147,35,74,1
17951,Women Pink Heels Sandal,4,Women,Flipkart,399,799,50.06%,2795,380,1362,670,390,154,219,0
15267,"Sneaker-03 Black Red Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes Lace Up For Men  (Black, Red)",4.1,Men,Flipkart,854,1499,43.03%,2862,495,1556,658,283,128,237,1
14002,Slides,4.9,Women,Flipkart,299,499,40.08%,9,1,8,1,0,0,0,0
8075,Lace Up For Men  (Brown),4.5,Men,Flipkart,999,1999,50.03%,13,3,8,3,2,0,0,1
19995,Men Synthetic Leather Office Black Formal Shoes For Men  (Black),3.8,Men,Flipkart,426,999,57.36%,1069,153,485,221,177,66,120,1
11017,802 Boots For Women  (Tan),3.9,Women,Flipkart,549,999,45.05%,192,30,104,31,25,6,26,0
10889,Running Shoes For Men  (Orange),3.9,Men,Flipkart,378,999,62.16%,1457,192,829,174,178,87,189,1
11281,Smart Buckle Boots For Women  (Black),4.3,Women,Flipkart,540,1299,58.43%,562,74,338,117,48,11,39,0
13030,Women Black Flats Sandal,4.1,Women,Flipkart,299,599,50.08%,22,5,10,7,2,3,0,1
16186,"Cosko Sports Shoes,Running Shoes,Walking Shoes,Training Shoes, Running Shoes For Men  (White, Blue)",4.1,Men,Flipkart,640,999,35.94%,122552,17778,64999,26521,14987,6122,9923,1
12350,Walking Shoes For Men  (Grey),4,Men,Flipkart,640,2249,71.54%,323,48,172,62,40,22,27,1
3131,Women Tan Wedges Sandal,4.2,Women,Flipkart,599,999,40.04%,9061,1616,4956,2057,1079,365,595,0
11533,Slippers,4.1,Women,Flipkart,260,269,3.35%,1706,193,909,398,182,74,144,1
8863,Flip Flops,3.7,Men,Flipkart,353,1299,72.83%,47,4,21,6,11,4,5,1
17767,DOCTOR EXTRA SOFT Ortho-Care Diabetic Orthopaedic Comfort Dr Slippers and Flipflops For Women's and Girl's Flip Flops,4.1,Women,Flipkart,360,599,39.90%,22388,2911,11324,6120,2743,917,1284,1
12514,Slip On For Women  (Black),4.7,Women,Flipkart,339,799,57.57%,6,0,4,2,0,0,0,0
15021,Perfect Stylish Girls High Ankle Boots For Women  (Black),4.2,Women,Flipkart,449,1499,70.05%,139,21,89,27,10,7,11,1
13268,Women Blue Wedges Sandal,3.9,Women,Flipkart,357,999,64.26%,285,55,122,79,34,20,30,0
885,"Women Black, Black Flats Sandal",3.9,Women,Flipkart,210,631,48.10%,13385,1692,4076,2531,3762,1675,2354,1
11669,"GS-01 Black Boys School Shoes,Running Shoes,Walking Shoes,Formal Shoes Walking Shoes For Men  (Black)",4,Men,Flipkart,474,499,5.01%,2593,427,1303,592,345,134,219,1
15889,Women Black Flats Sandal,3.9,Women,Flipkart,474,999,52.55%,54,8,25,14,6,3,6,0
3033,EMPIRE D'LUX SPOTTED Casuals For Women  (Navy),4.4,Women,Flipkart,2475,5499,54.99%,220,29,137,52,15,4,12,1
5581,"NASA Running Shoes For Men  (Blue, Black)",4.2,Men,Flipkart,1499,1699,11.77%,7942,1311,4609,1856,696,261,520,1
2359,Good Quality Boots For Women Boots For Women  (Black),4.1,Women,Flipkart,499,999,50.05%,21,1,11,4,4,1,1,1
6221,Slip On For Men  (Brown),4,Men,Flipkart,499,999,50.05%,189,32,94,48,19,16,12,1
9023,Women Grey Heels Sandal,3.7,Women,Flipkart,599,999,40.04%,185,30,82,34,24,13,32,0
7131,Slip On For Men  (Black),4.1,Men,Flipkart,674,2399,71.91%,137,17,64,39,17,11,6,1
2453,Women Yellow Flats Sandal,4.3,Women,Flipkart,1048,1799,41.75%,30,2,16,10,2,0,2,1
17593,Perfect Stylish Girls Casual Shoes Sneakers For Women  (Pink),4.3,Women,Flipkart,399,999,60.06%,10481,1530,6225,2259,1049,370,579,1
1624,QUANTUM Running Shoes For Men  (Black),4.2,Men,Flipkart,999,1799,44.47%,3401,519,1942,756,323,132,248,0
9355,Women Black Flats Sandal,4,Women,Flipkart,313,799,60.83%,16776,2220,7913,4102,2309,996,1456,1
219,Mojaris For Women  (Green),4.6,Women,Flipkart,266,615,50.08%,10,2,7,4,3,1,1,0
14522,Jaipuri juti Bellies For Women  (Multicolor),4.1,Women,Flipkart,250,639,60.88%,1371,153,796,217,137,84,137,1
18280,SKECH-AIR ELEMENT CINEMA Running Shoes For Women  (Navy),4.1,Women,Flipkart,2400,5999,59.99%,268,36,156,56,19,10,27,1
7110,SL-172 Women Walking Shoes For Women  (Pink),4.5,Women,Flipkart,798,799,0.13%,6,0,3,3,0,0,0,1
10381,Men Brown Sandal,3.9,Men,Flipkart,645,1899,66.03%,1257,174,561,315,176,82,123,1
14147,High Ankle Suede Boots For Womens And girls Boots For Women  (Black),4.4,Women,Flipkart,579,999,42.04%,10,3,6,2,2,0,0,0
12138,Women Grey Heels Sandal,3.8,Women,Flipkart,399,999,60.06%,1280,135,574,290,172,94,150,0
13327,Casuals For Men  (Red),4,Men,Flipkart,680,999,31.93%,1210,143,730,152,101,72,155,0
1129,"Bersache Sports (Walking & Gym Shoes) Running, Loafers, Sneakers Shoes for Men Pack of 2 Combo(O)-1636-1621 Running Shoes For Men  (Multicolor)",3.7,Men,Flipkart,498,998,50.10%,125,16,63,16,12,13,21,1
12466,Women Tan Sports Sandal,4,Women,Flipkart,521,1299,59.89%,66,10,32,18,8,3,5,1
5572,Jutis For Women  (Blue),4,Women,Flipkart,199,499,60.12%,2663,366,1455,427,317,178,286,0
20104,Bellies For Women  (Red),3.9,Women,Flipkart,248,499,50.30%,895,111,491,126,100,66,112,1
11361,Women Black Flats Sandal,4.2,Women,Flipkart,299,999,70.07%,530,69,315,101,55,22,37,1
18943,Flip Flops,3.7,Women,Flipkart,199,499,60.12%,646,88,293,123,90,52,88,0
19545,Boots For Women  (Brown),3.6,Women,Flipkart,599,999,40.04%,78,16,28,22,11,5,12,0
5736,Women Pink Heels Sandal,3.7,Women,Flipkart,449,999,55.06%,205,27,89,43,29,16,28,1
1250,Women Black Flats Sandal,4,Women,Flipkart,282,499,43.49%,514,61,285,89,67,22,53,0
18738,Walking Shoes For Men  (White),4.4,Men,Flipkart,4941,5199,4.96%,6044,843,3775,1409,436,157,267,1
584,STYLISH High Tops For Men  (White),4.2,Men,Flipkart,493,821,56.16%,997,134,987,103,77,34,131,0
19636,Jutis For Women  (Navy),3.9,Women,Flipkart,199,499,60.12%,665,89,359,98,72,41,95,1
7990,Men Green Sports Sandal,4.1,Men,Flipkart,898,999,10.11%,2723,386,1374,767,302,110,170,0
1104,Slip On For Men  (Brown),4,Men,Flipkart,499,999,50.05%,792,106,415,158,99,44,76,1
15058,Men Beige Sandal,3.6,Men,Flipkart,474,999,52.55%,1565,206,653,250,237,165,260,1
20070,Slippers,4.1,Men,Flipkart,1516,1995,24.01%,442,61,237,109,42,24,30,1
2736,Women Pink Flats Sandal,4,Women,Flipkart,284,799,64.46%,386,47,200,69,46,21,38,0
3780,445 Sports Shoes Casuals For Men  (Navy),4,Men,Flipkart,375,499,24.85%,237,32,127,38,33,17,22,1
14580,Slides,3.7,Men,Flipkart,283,499,43.29%,253,24,116,46,29,25,37,0
15112,Walking Shoes For Men  (Olive),4,Men,Flipkart,560,1499,62.64%,7829,1022,3891,1906,1050,392,590,1
7401,ASTRORIDE SLIP ON Walking Shoes For Women  (Purple),4.1,Women,Flipkart,2106,4999,57.87%,54,5,30,11,3,1,6,1
6821,Women Multicolor Flats Sandal,3.9,Women,Flipkart,299,799,62.58%,69,7,34,11,11,7,6,1
9498,Women Green Flats Sandal,4.1,Women,Flipkart,257,1299,80.22%,550,90,308,123,55,22,43,0
17756,Boots For Women  (Black),3.9,Women,Flipkart,439,499,12.02%,1658,196,900,229,191,110,228,0
886,Women Black Wedges Sandal,3.4,Women,Flipkart,718,1136,30.03%,30,3,8,5,8,5,2,0
11635,Women Silver Flats Sandal,3.9,Women,Flipkart,289,699,58.66%,125,14,62,27,16,6,14,1
11491,Chevit Latest Fashion Combo Pack of 2 Pairs Casual Outdoors Shoes Sneakers For Men  (Black),3.6,Men,Flipkart,570,1498,61.95%,2127,215,973,284,286,200,384,1
8080,Slippers,4.7,Women,Flipkart,599,1199,50.04%,3,0,2,1,0,0,0,1
17411,Sports Casual Running Shoes For Men  (White),3.9,Men,Flipkart,474,999,52.55%,5267,699,2753,834,650,379,651,1
5376,Latest and Comfortable Indoor/Outdoor Soft bottom Slippers |Womens Flipflop |Womens Fancy Slippers |Girls Slippers flip Flop Black Slides,4.3,Women,Flipkart,549,999,45.05%,592,64,366,121,52,24,29,0
18228,Women Tan Heels Sandal,3.9,Women,Flipkart,599,999,40.04%,1485,219,715,323,181,94,172,1
1102,Teebon M Running Shoes For Men  (Silver),4.1,Men,Flipkart,1499,4299,65.13%,357,46,190,78,41,17,31,1
3890,Zod Runner V3 Wn s IDP Running Shoes For Women  (White),4.3,Women,Flipkart,1699,3999,57.51%,3081,322,1799,783,270,102,142,1
